ticker,direction,entryDate,exitDate,entryPrice,exitPrice,R,exitType,holding_hours
BTCUSDT,LONG,2021-10-13 08:00:00,2021-10-13 20:00:00,54612.6,57419.29142857143,1.7681,TP,12
BTCUSDT,LONG,2021-10-20 15:00:00,2021-10-20 22:00:00,66686.85,65558.87000000001,-1.3524,SL,7
BTCUSDT,LONG,2021-10-21 15:00:00,2021-10-22 14:00:00,63648.65,61658.17571428572,-1.1906,SL,23
BTCUSDT,LONG,2021-11-08 01:00:00,2021-11-08 23:00:00,64999.68,67032.27428571429,1.6188,TP,22
BTCUSDT,LONG,2021-11-11 14:00:00,2021-11-12 10:00:00,64747.72,63578.76714285714,-1.3301,SL,20
BTCUSDT,LONG,2021-11-29 02:00:00,2021-11-30 06:00:00,57643.14,56220.909999999996,-1.2416,SL,28
BTCUSDT,LONG,2021-12-23 20:00:00,2021-12-25 17:00:00,51110.0,50202.51142857143,-1.3357,SL,45
BTCUSDT,LONG,2022-02-04 16:00:00,2022-02-04 23:00:00,39490.88,41421.897142857146,1.7562,TP,7
BTCUSDT,LONG,2022-02-28 18:00:00,2022-02-28 22:00:00,41425.8,43989.08571428571,1.8074,TP,4
BTCUSDT,LONG,2022-03-01 02:00:00,2022-03-03 02:00:00,43259.89,43790.01,0.1661,TIME,48
BTCUSDT,LONG,2022-03-17 21:00:00,2022-03-18 11:00:00,40696.53,40139.16714285714,-1.4352,SL,14
BTCUSDT,LONG,2022-03-22 05:00:00,2022-03-22 06:00:00,42989.53,42183.684285714284,-1.3179,SL,1
BTCUSDT,LONG,2022-03-28 00:00:00,2022-03-30 00:00:00,46827.76,47245.21,0.1671,TIME,48
BTCUSDT,LONG,2022-05-30 21:00:00,2022-06-01 15:00:00,31277.18,30714.385714285716,-1.3312,SL,42
BTCUSDT,LONG,2022-06-06 10:00:00,2022-06-07 00:00:00,31475.13,30949.77857142857,-1.3571,SL,14
BTCUSDT,LONG,2022-07-21 16:00:00,2022-07-23 14:00:00,22639.37,22064.26,-1.2346,SL,46
BTCUSDT,LONG,2022-07-27 19:00:00,2022-07-28 15:00:00,22554.45,23514.769999999997,1.72,TP,20
BTCUSDT,LONG,2022-10-25 19:00:00,2022-10-25 22:00:00,20273.8,19999.477142857144,-1.4405,SL,3
BTCUSDT,LONG,2023-01-12 01:00:00,2023-01-12 13:00:00,18264.1,18019.417142857143,-1.4449,SL,12
BTCUSDT,LONG,2023-01-12 22:00:00,2023-01-13 21:00:00,18830.07,19857.024285714284,1.7814,TP,23
BTCUSDT,LONG,2023-01-14 03:00:00,2023-01-14 10:00:00,20937.87,20275.92,-1.1885,SL,7
BTCUSDT,LONG,2023-01-20 23:00:00,2023-01-22 23:00:00,22593.98,22707.88,-0.0478,TIME,48
BTCUSDT,LONG,2023-02-15 21:00:00,2023-02-16 16:00:00,24146.6,25179.82,1.7214,TP,19
BTCUSDT,LONG,2023-03-13 01:00:00,2023-03-13 15:00:00,22448.97,23893.49,1.8148,TP,14
BTCUSDT,LONG,2023-03-14 00:00:00,2023-03-14 12:00:00,24112.27,25740.107142857145,1.8234,TP,12
BTCUSDT,LONG,2023-03-14 15:00:00,2023-03-14 18:00:00,25819.65,24983.27,-1.184,SL,3
BTCUSDT,LONG,2023-03-17 13:00:00,2023-03-19 13:00:00,26633.99,27178.27,0.5481,TIME,48
BTCUSDT,LONG,2023-04-11 02:00:00,2023-04-13 02:00:00,30189.9,30116.51,-0.424,TIME,48
BTCUSDT,LONG,2023-04-26 14:00:00,2023-04-26 19:00:00,29847.07,29301.14,-1.3258,SL,5
BTCUSDT,LONG,2023-06-21 02:00:00,2023-06-21 16:00:00,28785.93,30090.661428571428,1.737,TP,14
BTCUSDT,LONG,2023-06-21 17:00:00,2023-06-23 17:00:00,30164.58,31241.1,1.3658,TIME,48
BTCUSDT,LONG,2023-08-29 17:00:00,2023-08-30 01:00:00,27999.99,27511.71285714286,-1.3418,SL,8
BTCUSDT,LONG,2023-10-16 15:00:00,2023-10-18 15:00:00,28193.83,28247.45,-0.1652,TIME,48
BTCUSDT,LONG,2023-10-24 00:00:00,2023-10-26 00:00:00,33069.99,34660.0,1.2114,TIME,48
BTCUSDT,LONG,2024-02-28 18:00:00,2024-03-01 18:00:00,61358.59,62333.52,0.2615,TIME,48
ETHUSDT,LONG,2021-01-02 14:00:00,2021-01-03 08:00:00,770.77,814.5699999999999,1.7902,TP,18
ETHUSDT,LONG,2021-01-03 13:00:00,2021-01-03 14:00:00,831.46,879.1714285714286,1.7923,TP,1
ETHUSDT,LONG,2021-01-03 21:00:00,2021-01-04 05:00:00,946.38,1078.3314285714287,1.9145,TP,8
ETHUSDT,LONG,2021-01-04 10:00:00,2021-01-06 10:00:00,969.94,1114.75,1.1956,TIME,48
ETHUSDT,LONG,2021-01-06 22:00:00,2021-01-08 02:00:00,1181.23,1106.2642857142857,-1.0939,SL,28
ETHUSDT,LONG,2021-01-08 13:00:00,2021-01-08 20:00:00,1249.91,1153.4814285714288,-1.0773,SL,7
ETHUSDT,LONG,2021-01-08 21:00:00,2021-01-10 01:00:00,1146.34,1312.0314285714285,1.9175,TP,28
ETHUSDT,LONG,2021-01-10 18:00:00,2021-01-10 20:00:00,1300.81,1229.392857142857,-1.1086,SL,2
ETHUSDT,LONG,2021-01-10 21:00:00,2021-01-11 03:00:00,1258.33,1169.3957142857141,-1.0843,SL,6
ETHUSDT,LONG,2021-01-14 17:00:00,2021-01-14 21:00:00,1225.18,1173.4642857142858,-1.1412,SL,4
ETHUSDT,LONG,2021-01-15 15:00:00,2021-01-15 16:00:00,1196.48,1134.8257142857142,-1.1157,SL,1
ETHUSDT,LONG,2021-01-15 23:00:00,2021-01-17 23:00:00,1162.9,1232.45,0.8076,TIME,48
ETHUSDT,LONG,2021-01-25 17:00:00,2021-01-25 21:00:00,1405.54,1339.4942857142858,-1.1268,SL,4
ETHUSDT,LONG,2021-01-29 17:00:00,2021-01-31 15:00:00,1375.72,1297.7385714285715,-1.1051,SL,46
ETHUSDT,LONG,2021-02-03 01:00:00,2021-02-03 23:00:00,1519.44,1652.234285714286,1.8636,TP,22
ETHUSDT,LONG,2021-02-05 00:00:00,2021-02-05 14:00:00,1595.53,1740.9871428571428,1.8692,TP,14
ETHUSDT,LONG,2021-02-07 15:00:00,2021-02-07 16:00:00,1571.29,1513.0271428571427,-1.1607,SL,1
ETHUSDT,LONG,2021-02-07 19:00:00,2021-02-08 12:00:00,1580.65,1703.6985714285718,1.8469,TP,17
ETHUSDT,LONG,2021-02-10 16:00:00,2021-02-12 17:00:00,1714.21,1845.79,1.5872,TIME,48
ETHUSDT,LONG,2021-02-15 06:00:00,2021-02-17 06:00:00,1723.26,1772.76,0.6146,TIME,48
ETHUSDT,LONG,2021-02-19 23:00:00,2021-02-20 04:00:00,1952.0,2027.4314285714286,1.6915,TP,5
ETHUSDT,LONG,2021-02-20 05:00:00,2021-02-20 15:00:00,2022.2,1969.4714285714285,-1.2286,SL,10
ETHUSDT,LONG,2021-02-21 13:00:00,2021-02-22 01:00:00,1941.92,1883.4357142857143,-1.1979,SL,12
ETHUSDT,LONG,2021-02-22 23:00:00,2021-02-23 04:00:00,1775.75,1646.1757142857143,-1.0817,SL,5
ETHUSDT,LONG,2021-03-03 13:00:00,2021-03-03 14:00:00,1650.04,1601.3342857142857,-1.2019,SL,1
ETHUSDT,LONG,2021-03-04 10:00:00,2021-03-05 00:00:00,1547.1,1479.425714285714,-1.1363,SL,14
ETHUSDT,LONG,2021-03-09 06:00:00,2021-03-10 02:00:00,1841.88,1786.8100000000002,-1.1993,SL,20
ETHUSDT,LONG,2021-03-11 18:00:00,2021-03-12 13:00:00,1795.01,1740.9,-1.1977,SL,19
ETHUSDT,LONG,2021-03-13 13:00:00,2021-03-15 06:00:00,1881.62,1828.442857142857,-1.2109,SL,41
ETHUSDT,LONG,2021-03-15 12:00:00,2021-03-17 12:00:00,1770.0,1764.99,-0.2366,TIME,48
ETHUSDT,LONG,2021-03-29 10:00:00,2021-03-29 17:00:00,1757.93,1818.6157142857144,1.6547,TP,7
ETHUSDT,LONG,2021-03-29 18:00:00,2021-03-30 02:00:00,1834.44,1791.0614285714285,-1.252,SL,8
ETHUSDT,LONG,2021-04-10 05:00:00,2021-04-10 07:00:00,2191.18,2145.41,-1.2853,SL,2
ETHUSDT,LONG,2021-04-13 22:00:00,2021-04-14 21:00:00,2282.47,2412.4042857142854,1.7906,TP,23
ETHUSDT,LONG,2021-04-26 10:00:00,2021-04-28 01:00:00,2483.38,2709.2714285714287,1.869,TP,39
ETHUSDT,LONG,2021-04-30 18:00:00,2021-05-01 12:00:00,2757.61,2870.267142857143,1.7082,TP,18
ETHUSDT,LONG,2021-05-03 09:00:00,2021-05-03 13:00:00,3184.06,3108.652857142857,-1.2517,SL,4
ETHUSDT,LONG,2021-05-26 11:00:00,2021-05-26 17:00:00,2825.45,2666.4599999999996,-1.1059,SL,6
ETHUSDT,LONG,2021-06-01 01:00:00,2021-06-01 02:00:00,2730.67,2619.442857142857,-1.1463,SL,1
ETHUSDT,LONG,2021-06-09 21:00:00,2021-06-10 20:00:00,2559.04,2446.917142857143,-1.136,SL,23
ETHUSDT,LONG,2021-06-13 21:00:00,2021-06-15 21:00:00,2524.02,2531.74,-0.1018,TIME,48
ETHUSDT,LONG,2021-06-16 19:00:00,2021-06-17 17:00:00,2419.14,2349.2971428571427,-1.2064,SL,22
ETHUSDT,LONG,2021-06-27 23:00:00,2021-06-28 08:00:00,1954.34,2080.9142857142856,1.816,TP,9
ETHUSDT,LONG,2021-06-30 14:00:00,2021-06-30 21:00:00,2141.92,2286.4342857142856,1.8233,TP,7
ETHUSDT,LONG,2021-07-21 19:00:00,2021-07-23 04:00:00,1957.6,2080.8742857142856,1.8107,TP,33
ETHUSDT,LONG,2021-07-26 02:00:00,2021-07-26 20:00:00,2314.6,2249.6628571428573,-1.2124,SL,18
ETHUSDT,LONG,2021-07-26 21:00:00,2021-07-27 01:00:00,2264.81,2177.867142857143,-1.1553,SL,4
ETHUSDT,LONG,2021-07-27 19:00:00,2021-07-29 19:00:00,2239.9,2311.41,0.7784,TIME,48
ETHUSDT,LONG,2021-08-02 02:00:00,2021-08-04 02:00:00,2537.52,2512.68,-0.403,TIME,48
ETHUSDT,LONG,2021-08-04 18:00:00,2021-08-05 09:00:00,2677.64,2596.8785714285714,-1.1976,SL,15
ETHUSDT,LONG,2021-08-12 18:00:00,2021-08-13 07:00:00,3018.39,3213.175714285714,1.8153,TP,9
ETHUSDT,LONG,2021-10-01 11:00:00,2021-10-02 15:00:00,3205.78,3386.965714285715,1.7891,TP,28
ETHUSDT,LONG,2021-10-06 16:00:00,2021-10-07 01:00:00,3613.01,3499.884285714286,-1.1904,SL,9
ETHUSDT,LONG,2021-10-13 08:00:00,2021-10-13 20:00:00,3428.07,3578.1271428571426,1.7277,TP,12
ETHUSDT,LONG,2021-10-20 15:00:00,2021-10-21 00:00:00,4048.63,4199.384285714285,1.6799,TP,9
ETHUSDT,LONG,2021-10-21 18:00:00,2021-10-23 18:00:00,4046.31,4112.89,0.2521,TIME,48
ETHUSDT,LONG,2021-11-08 09:00:00,2021-11-10 09:00:00,4738.83,4707.12,-0.8907,TIME,48
ETHUSDT,LONG,2021-11-29 02:00:00,2021-11-30 11:00:00,4333.42,4595.702857142858,1.8031,TP,33
ETHUSDT,LONG,2021-12-23 20:00:00,2021-12-24 15:00:00,4133.64,4050.625714285715,-1.2968,SL,19
ETHUSDT,LONG,2022-02-04 16:00:00,2022-02-05 15:00:00,2871.79,3056.3471428571434,1.8145,TP,23
ETHUSDT,LONG,2022-02-28 18:00:00,2022-03-01 13:00:00,2822.49,3017.318571428571,1.8273,TP,19
ETHUSDT,LONG,2022-03-09 19:00:00,2022-03-10 01:00:00,2710.35,2654.602857142857,-1.2898,SL,6
ETHUSDT,LONG,2022-03-28 13:00:00,2022-03-29 09:00:00,3339.0,3434.9142857142856,1.585,TP,20
ETHUSDT,LONG,2022-05-04 21:00:00,2022-05-05 14:00:00,2946.0,2877.6385714285716,-1.2568,SL,17
ETHUSDT,LONG,2022-06-06 10:00:00,2022-06-06 15:00:00,1911.44,1873.2828571428572,-1.2986,SL,5
ETHUSDT,LONG,2022-06-09 16:00:00,2022-06-10 00:00:00,1799.35,1770.742857142857,-1.3749,SL,8
ETHUSDT,LONG,2022-09-09 21:00:00,2022-09-11 21:00:00,1720.98,1732.8,0.0378,TIME,48
ETHUSDT,LONG,2022-10-25 19:00:00,2022-10-25 20:00:00,1494.94,1453.04,-1.2126,SL,1
ETHUSDT,LONG,2022-11-04 15:00:00,2022-11-04 16:00:00,1660.45,1618.5142857142857,-1.236,SL,1
ETHUSDT,LONG,2022-12-13 15:00:00,2022-12-13 17:00:00,1332.51,1306.0942857142857,-1.3006,SL,2
ETHUSDT,LONG,2023-01-12 03:00:00,2023-01-12 13:00:00,1399.59,1370.3314285714284,-1.2851,SL,10
ETHUSDT,LONG,2023-01-14 01:00:00,2023-01-16 01:00:00,1540.61,1568.02,0.3828,TIME,48
ETHUSDT,LONG,2023-01-20 22:00:00,2023-01-22 02:00:00,1636.83,1607.6499999999999,-1.3343,SL,28
ETHUSDT,LONG,2023-02-15 21:00:00,2023-02-16 16:00:00,1665.83,1738.172857142857,1.7255,TP,19
ETHUSDT,LONG,2023-03-13 01:00:00,2023-03-14 12:00:00,1611.89,1718.1157142857144,1.8191,TP,35
ETHUSDT,LONG,2023-03-14 15:00:00,2023-03-14 19:00:00,1758.9,1711.3657142857144,-1.2205,SL,4
ETHUSDT,LONG,2023-06-21 02:00:00,2023-06-21 16:00:00,1809.05,1876.772857142857,1.6816,TP,14
ETHUSDT,LONG,2023-06-21 17:00:00,2023-06-23 17:00:00,1870.23,1923.84,1.2488,TIME,48
ETHUSDT,LONG,2023-10-24 00:00:00,2023-10-24 12:00:00,1765.47,1852.59,1.7584,TP,12
ETHUSDT,LONG,2024-02-27 16:00:00,2024-02-28 09:00:00,3229.77,3356.0071428571428,1.695,TP,17
SOLUSDT,LONG,2021-01-02 06:00:00,2021-01-03 08:00:00,1.7911000000000001,2.1506714285714286,1.9406,TP,26
SOLUSDT,LONG,2021-01-03 13:00:00,2021-01-03 14:00:00,2.2465,2.0436,-1.066,SL,1
SOLUSDT,LONG,2021-01-03 15:00:00,2021-01-05 15:00:00,2.062,2.1948,0.5157,TIME,48
SOLUSDT,LONG,2021-01-06 17:00:00,2021-01-06 23:00:00,2.0721,1.9192428571428573,-1.0808,SL,6
SOLUSDT,LONG,2021-01-07 00:00:00,2021-01-07 01:00:00,1.9404,2.2679142857142853,1.9294,TP,1
SOLUSDT,LONG,2021-01-07 08:00:00,2021-01-08 09:00:00,2.126,2.6633142857142857,1.9528,TP,25
SOLUSDT,LONG,2021-01-08 19:00:00,2021-01-10 19:00:00,3.2369,3.3251,0.1121,TIME,48
SOLUSDT,LONG,2021-01-10 20:00:00,2021-01-11 04:00:00,3.326,3.0374714285714286,-1.0687,SL,8
SOLUSDT,LONG,2021-01-13 22:00:00,2021-01-14 17:00:00,3.4236,3.2217285714285713,-1.1011,SL,19
SOLUSDT,LONG,2021-01-15 13:00:00,2021-01-15 15:00:00,3.3318,3.1705571428571426,-1.1232,SL,2
SOLUSDT,LONG,2021-01-15 23:00:00,2021-01-16 19:00:00,3.2552,3.6121428571428567,1.8913,TP,20
SOLUSDT,LONG,2021-01-25 17:00:00,2021-01-27 14:00:00,3.7672,3.5690428571428567,-1.1133,SL,45
SOLUSDT,LONG,2021-01-29 19:00:00,2021-01-30 15:00:00,3.7595,4.065042857142857,1.8533,TP,20
SOLUSDT,LONG,2021-01-31 14:00:00,2021-01-31 15:00:00,4.4848,4.245,-1.1115,SL,1
SOLUSDT,LONG,2021-02-01 07:00:00,2021-02-01 19:00:00,4.1558,4.490514285714286,1.852,TP,12
SOLUSDT,LONG,2021-02-02 13:00:00,2021-02-04 02:00:00,5.1995000000000005,5.945842857142858,1.917,TP,37
SOLUSDT,LONG,2021-02-04 08:00:00,2021-02-04 23:00:00,5.8314,6.397085714285715,1.8771,TP,15
SOLUSDT,LONG,2021-02-06 16:00:00,2021-02-07 08:00:00,5.7925,6.439671428571429,1.8933,TP,16
SOLUSDT,LONG,2021-02-07 15:00:00,2021-02-07 16:00:00,6.6617,6.249114285714286,-1.0962,SL,1
SOLUSDT,LONG,2021-02-07 17:00:00,2021-02-08 07:00:00,6.4115,7.387528571428571,1.9217,TP,14
SOLUSDT,LONG,2021-02-08 13:00:00,2021-02-09 02:00:00,7.2756,8.185857142857142,1.9047,TP,13
SOLUSDT,LONG,2021-02-09 16:00:00,2021-02-10 20:00:00,7.6945,8.822528571428572,1.9187,TP,28
SOLUSDT,LONG,2021-02-11 01:00:00,2021-02-13 02:00:00,8.8522,9.2727,0.4975,TIME,48
SOLUSDT,LONG,2021-02-15 15:00:00,2021-02-16 16:00:00,8.68,8.205214285714286,-1.109,SL,25
SOLUSDT,LONG,2021-02-16 20:00:00,2021-02-17 03:00:00,8.1487,7.808014285714285,-1.1426,SL,7
SOLUSDT,LONG,2021-02-17 17:00:00,2021-02-18 14:00:00,8.1405,8.936957142857143,1.8782,TP,21
SOLUSDT,LONG,2021-02-18 20:00:00,2021-02-19 02:00:00,9.0432,8.690528571428572,-1.1528,SL,6
SOLUSDT,LONG,2021-02-19 22:00:00,2021-02-20 14:00:00,10.9969,10.17,-1.0793,SL,16
SOLUSDT,LONG,2021-02-20 23:00:00,2021-02-21 17:00:00,10.0854,11.386885714285714,1.9076,TP,18
SOLUSDT,LONG,2021-02-22 13:00:00,2021-02-22 14:00:00,9.868,9.1714,-1.0844,SL,1
SOLUSDT,LONG,2021-03-02 16:00:00,2021-03-02 18:00:00,14.6481,14.080771428571428,-1.1539,SL,2
SOLUSDT,LONG,2021-03-04 10:00:00,2021-03-04 18:00:00,13.4839,12.983614285714285,-1.1606,SL,8
SOLUSDT,LONG,2021-03-07 14:00:00,2021-03-08 08:00:00,13.668800000000001,13.232657142857144,-1.1868,SL,18
SOLUSDT,LONG,2021-03-09 11:00:00,2021-03-11 00:00:00,14.3587,13.9046,-1.1885,SL,37
SOLUSDT,LONG,2021-03-11 20:00:00,2021-03-12 16:00:00,15.73,14.9623,-1.1221,SL,20
SOLUSDT,LONG,2021-03-15 00:00:00,2021-03-15 06:00:00,14.461,13.9701,-1.1756,SL,6
SOLUSDT,LONG,2021-03-15 14:00:00,2021-03-16 01:00:00,14.2255,13.6782,-1.1549,SL,11
SOLUSDT,LONG,2021-03-28 19:00:00,2021-03-30 04:00:00,18.1378,20.150542857142856,1.8926,TP,33
SOLUSDT,LONG,2021-04-03 14:00:00,2021-04-03 16:00:00,21.9888,20.894585714285714,-1.1198,SL,2
SOLUSDT,LONG,2021-04-14 21:00:00,2021-04-16 21:00:00,25.6578,25.8228,0.0084,TIME,48
SOLUSDT,LONG,2021-04-17 02:00:00,2021-04-18 00:00:00,25.7094,24.730942857142857,-1.1566,SL,22
SOLUSDT,LONG,2021-04-28 18:00:00,2021-04-29 03:00:00,46.313,43.382714285714286,-1.0942,SL,9
SOLUSDT,LONG,2021-05-01 00:00:00,2021-05-01 14:00:00,42.786,45.91514285714286,1.837,TP,14
SOLUSDT,LONG,2021-05-02 04:00:00,2021-05-04 00:00:00,47.416,44.403571428571425,-1.0938,SL,44
SOLUSDT,LONG,2021-05-04 08:00:00,2021-05-04 15:00:00,45.922,43.610571428571426,-1.1184,SL,7
SOLUSDT,LONG,2021-05-09 23:00:00,2021-05-10 19:00:00,44.185,42.63771428571429,-1.1702,SL,20
SOLUSDT,LONG,2021-05-26 11:00:00,2021-05-27 01:00:00,34.913,31.926142857142853,-1.0697,SL,14
SOLUSDT,LONG,2021-06-10 14:00:00,2021-06-10 17:00:00,41.92,39.98457142857143,-1.1291,SL,3
SOLUSDT,LONG,2021-06-11 03:00:00,2021-06-11 07:00:00,40.213,38.37471428571429,-1.1304,SL,4
SOLUSDT,LONG,2021-06-13 21:00:00,2021-06-14 08:00:00,39.181,37.44871428571428,-1.1348,SL,11
SOLUSDT,LONG,2021-06-14 09:00:00,2021-06-14 16:00:00,37.125,40.21357142857143,1.8567,TP,7
